linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,purpose_clean,memo_code,memo_text,cycle,candidate
SB17,C00869016,71502,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,5/2/24,-244.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,71503,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,5/2/24,-244.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,71504,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,5/2/24,-244.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,71501,ORG,RED OCTOBER PRODUCTIONS,NA,NA,NA,NA,NA,1825 K STREET NW,NA,WASHINGTON,DC,20006,NA,5/2/24,-553.44,MEDIA PRODUCTION,Media Production,NA,NA,2024,Hogan
SB17,C00869016,VPP169,ORG,M2 PLACEMENT,NA,NA,NA,NA,NA,10065 E HARVARD AVE,NA,DENVER,CO,80231,NA,4/12/24,309588.23,AD BUY,AD BUY,NA,NA,2024,Hogan
SB17,C00869016,VPP168,ORG,PURPLE SURFBOARD,NA,NA,NA,NA,NA,2077 SOMERVILLE RD,NA,ANNAPOLIS,MD,21401,NA,4/10/24,104415.24,STAFFING SERVICES,STAFFING SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP167,ORG,NATIONAL TRUST MEDIA,NA,NA,NA,NA,NA,857 NATHAN HALE DR,NA,BERWYN,PA,19312,NA,4/17/24,52971,PRINT ADS,PRINT ADS,NA,NA,2024,Hogan
SB17,C00869016,VPP166,ORG,NATIONAL TRUST MEDIA,NA,NA,NA,NA,NA,857 NATHAN HALE DR,NA,BERWYN,PA,19312,NA,4/1/24,48475,PRINT ADS,PRINT ADS,NA,NA,2024,Hogan
SB17,C00869016,VPP165,ORG,WHEELERHOUSE LLC,NA,NA,NA,NA,NA,1851 3RD ST NW,NA,WASHINGTON,DC,20001,NA,4/15/24,38814.44,FUNDRAISING SERVICES,Fundraising,NA,NA,2024,Hogan
SB17,C00869016,VPP164,ORG,OSSOLA CONSULTING,NA,NA,NA,NA,NA,222 PRINCE GEORGE ST,NA,ANNAPOLIS,MD,21401,NA,4/15/24,38813.44,FUNDRAISING SERVICES,Fundraising,NA,NA,2024,Hogan
SB17,C00869016,VPP163,ORG,THE LUKENS COMPANY,NA,NA,NA,NA,NA,2800 SHIRLINGTON RD,NA,ARLINGTON,VA,22206,NA,4/17/24,38300.76,TEXT MESSAGE SERVICES,Text Messaging Services,NA,NA,2024,Hogan
SB17,C00869016,VPP162,ORG,NATIONAL TRUST MEDIA,NA,NA,NA,NA,NA,857 NATHAN HALE DR,NA,BERWYN,PA,19312,NA,4/22/24,34195,PRINT ADS,PRINT ADS,NA,NA,2024,Hogan
SB17,C00869016,VPP161,ORG,BELLWETHER RESEARCH,NA,NA,NA,NA,NA,950 N WASHINGTON ST,NA,ALEXANDRIA,VA,22314,NA,4/18/24,31000,RESEARCH SERVICES,RESEARCH SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP171,ORG,WINRED,NA,NA,NA,NA,NA,1776 WILSON BLVD,NA,ARLINGTON,VA,22209,NA,4/24/24,26987.07,CREDIT CARD PROCESSING,Credit Card Fees,NA,NA,2024,Hogan
SB17,C00869016,VPP160,ORG,NEIGHBORHOOD SIGNS AND STICKERS,NA,NA,NA,NA,NA,6655 AMBERTON DR,NA,ELKRIDGE,MD,21075,NA,4/23/24,24179.29,PRINT EXPENSE,PRINT EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP159,ORG,TEAM3,NA,NA,NA,NA,NA,5331 WYE CREEK DRIVE,NA,FREDERICK,MD,21703,NA,4/1/24,19660,SECURITY SERVICES,Security Services,NA,NA,2024,Hogan
SB17,C00869016,VPP157,ORG,STRATEGIC PARTNERS AND MEDIA,NA,NA,NA,NA,NA,1851 A MCGLUCKIAN ST,NA,ANNAPOLIS,MD,21401,NA,4/5/24,9000,DIGITAL SERVICES,DIGITAL SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP156,ORG,RED OCTOBER PRODUCTIONS,NA,NA,NA,NA,NA,1851A MCGUCKIAN ST,NA,ANNAPOLIS,MD,21401,NA,4/11/24,8229.95,MEDIA PRODUCTION,Media Production,NA,NA,2024,Hogan
SB17,C00869016,VPP155,ORG,"Ashby Law, PLLC",NA,NA,NA,NA,NA,625 N WASHINGTON ST,NA,ALEXANDRIA,VA,22314,NA,4/5/24,7500,LEGAL SERVICES,LEGAL SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP154,ORG,M2 PLACEMENT,NA,NA,NA,NA,NA,10065 E HARVARD AVE,NA,DENVER,CO,80231,NA,4/23/24,6637.88,AD BUY,AD BUY,NA,NA,2024,Hogan
SB17,C00869016,VPP153,ORG,HOGAN COMPANIES,NA,NA,NA,NA,NA,2077 SOMERVILLE RD,NA,ANNAPOLIS,MD,21401,NA,4/16/24,6000,RENT EXPENSE,Rent Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP152,IND,NA,KWAK,KYU,NA,NA,NA,9025 MALER RD,NA,LAUREL,MD,20723,NA,4/10/24,5100,CONTRACTOR FIELD STAFF,CONTRACTOR FIELD STAFF,NA,NA,2024,Hogan
SB17,C00869016,VPP151,ORG,AXCAPITAL,NA,NA,NA,NA,NA,555 METRO PLACE N,NA,DUBLIN,OH,43017,NA,4/18/24,5000,ACCOUNTING & COMPLIANCE,ACCOUNTING & COMPLIANCE,NA,NA,2024,Hogan
SB17,C00869016,VPP150,ORG,STRATEGIC PARTNERS AND MEDIA,NA,NA,NA,NA,NA,1851 A MCGLUCKIAN ST,NA,ANNAPOLIS,MD,21401,NA,4/10/24,4500,DIGITAL SERVICES,DIGITAL SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP149,ORG,WHEELERHOUSE LLC,NA,NA,NA,NA,NA,1851 3RD ST NW,NA,WASHINGTON,DC,20001,NA,4/2/24,4121.94,FUNDRAISING SERVICES,Fundraising,NA,NA,2024,Hogan
SB17,C00869016,VPP147,ORG,KENS CREATIVE KITCHEN,NA,NA,NA,NA,NA,980 AWALD RD,NA,ANNAPOLIS,MD,21403,NA,4/5/24,4009,FOOD & BEV,FOOD & BEV,NA,NA,2024,Hogan
SB17,C00869016,VPP146,ORG,THE LUKENS COMPANY,NA,NA,NA,NA,NA,2800 SHIRLINGTON RD,NA,ARLINGTON,VA,22206,NA,4/17/24,4000,TEXT MESSAGE SERVICES,Text Messaging Services,NA,NA,2024,Hogan
SB17,C00869016,VPSPP9,ORG,CANOPY,NA,NA,NA,NA,NA,7930 JONES BRANCH DRIVE,NA,MCLEAN,VA,22102,NA,3/28/24,3422.94,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,X,NA,2024,Hogan
SB17,C00869016,VPP145,ORG,BAYSIDE CATERING,NA,NA,NA,NA,NA,108 W CENTRAL AVE,NA,EDGEWATER,MD,21037,NA,4/2/24,2769.96,FOOD & BEV,FOOD & BEV,NA,NA,2024,Hogan
SB17,C00869016,VPP170,ORG,ANEDOT,NA,NA,NA,NA,NA,1201 W PEACHTREE ST NW,NA,ATLANTA,GA,30308,NA,4/24/24,2763.14,CREDIT CARD PROCESSING,Credit Card Fees,NA,NA,2024,Hogan
SB17,C00869016,VPP144,ORG,CMDI,NA,NA,NA,NA,NA,1593 SPRING HILL RD,NA,VIENNA,VA,22182,NA,4/9/24,2548.15,DATABASE SERVICES,DATABASE SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP143,ORG,WHEELERHOUSE LLC,NA,NA,NA,NA,NA,1851 3RD ST NW,NA,WASHINGTON,DC,20001,NA,4/2/24,2500,FUNDRAISING SERVICES,Fundraising,NA,NA,2024,Hogan
SB17,C00869016,VPP142,ORG,OSSOLA CONSULTING,NA,NA,NA,NA,NA,222 PRINCE GEORGE ST,NA,ANNAPOLIS,MD,21401,NA,4/4/24,2500,FUNDRAISING SERVICES,Fundraising,NA,NA,2024,Hogan
SB17,C00869016,VPP141,ORG,CMDI,NA,NA,NA,NA,NA,1593 SPRING HILL RD,NA,VIENNA,VA,22182,NA,4/11/24,2262,DATABASE SERVICES,DATABASE SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP140,ORG,NATIONAL TRUST MEDIA,NA,NA,NA,NA,NA,857 NATHAN HALE DR,NA,BERWYN,PA,19312,NA,4/1/24,2150,PRINT ADS,PRINT ADS,NA,NA,2024,Hogan
SB17,C00869016,VPP139,IND,NA,MONROE,LOREN,NA,NA,NA,1513 HIGHWOOD DR,NA,MCLEAN,VA,22101,NA,4/18/24,2000,CONTRIBUTION REFUND,Contribution Refund,NA,NA,2024,Hogan
SB17,C00869016,VPSPP10,ORG,AMERICAN AIR,NA,NA,NA,NA,NA,1 SKYVIEW DRIVE,NA,FORT WORTH,TX,76155,NA,3/27/24,1881.6,TRAVEL FLIGHT EXPENSE,Travel Expense,X,NA,2024,Hogan
SB17,C00869016,VPP138,ORG,NEIGHBORHOOD SIGNS AND STICKERS,NA,NA,NA,NA,NA,6655 AMBERTON DR,NA,ELKRIDGE,MD,21075,NA,4/23/24,1854.58,PRINT EXPENSE,PRINT EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP137,ORG,NEIGHBORHOOD SIGNS AND STICKERS,NA,NA,NA,NA,NA,6655 AMBERTON DR,NA,ELKRIDGE,MD,21075,NA,4/23/24,1673.97,PRINT EXPENSE,PRINT EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VDR1PP2,ORG,CANOPY,NA,NA,NA,NA,NA,704 S DIXIE HWY,NA,WEST PALM BEACH,FL,33401,NA,3/27/24,1607.32,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,X,NA,2024,Hogan
SB17,C00869016,VPP136,ORG,PURPLE SURFBOARD,NA,NA,NA,NA,NA,2077 SOMERVILLE RD,NA,ANNAPOLIS,MD,21401,NA,4/5/24,1500,STAFFING SERVICES,STAFFING SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VDR1PP1,ORG,ENTERPRISE,NA,NA,NA,NA,NA,3900 NW 25TH ST,NA,MIAMI,FL,33142,NA,3/27/24,1487.7,TRAVEL CAR EXPENSE,Travel Services,X,NA,2024,Hogan
SB17,C00869016,VPP135,IND,NA,MELOTT,TROY,NA,NA,NA,26413 AIKEN DR,NA,CLARKSBURG,MD,20871,NA,4/2/24,1252.18,MILEAGE AND PARKING,MILEAGE AND PARKING,NA,NA,2024,Hogan
SB17,C00869016,VPSPP4,ORG,LAKE POINTE INN,NA,NA,NA,NA,NA,174 LAKE POINTE DR,NA,MCHENRY,MD,21541,NA,4/1/24,1234.24,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,X,NA,2024,Hogan
SB17,C00869016,VPP134,ORG,CMDI,NA,NA,NA,NA,NA,1593 SPRING HILL RD,NA,VIENNA,VA,22182,NA,4/16/24,1200,DATABASE SERVICES,DATABASE SERVICES,NA,NA,2024,Hogan
SB17,C00869016,VPP133,ORG,SUPERIOR AUTOMOTIVE,NA,NA,NA,NA,NA,31 QUEEN ANNE BRIDGE RD,NA,UPPER MARLBORO,MD,20774,NA,4/17/24,1106.75,CAR REPAIR,CAR REPAIR,NA,NA,2024,Hogan
SB17,C00869016,VPSPP2,ORG,SOUTHWEST,NA,NA,NA,NA,NA,2702 LOVE FIELD,NA,DALLAS,TX,75235,NA,4/3/24,1027.96,TRAVEL FLIGHT EXPENSE,Travel Expense,X,NA,2024,Hogan
SB17,C00869016,VPP131,ORG,MARYLAND GOP,NA,NA,NA,NA,NA,PO BOX 631,NA,ANNAPOLIS,MD,21404,NA,4/1/24,1000,CONTRIBUTION,Contribution Refund,NA,NA,2024,Hogan
SB17,C00869016,VPSPP6,ORG,HILTON,NA,NA,NA,NA,NA,7930 JONES BRANCH DRIVE,NA,MCLEAN,VA,22102,NA,4/1/24,805.07,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,X,NA,2024,Hogan
SB17,C00869016,VDR1PP3,ORG,HANNAH AUTO,NA,NA,NA,NA,NA,11007 OLD BALTIMORE PIKE,NA,BELTSVILLE,MD,20705,NA,3/11/24,800,CAR INSPECTION,CAR INSPECTION,X,NA,2024,Hogan
SB17,C00869016,VPSPP11,ORG,DELTA,NA,NA,NA,NA,NA,1030 DELTA BLVD,NA,ATLANTA,GA,30354,NA,3/27/24,776.2,TRAVEL FLIGHT EXPENSE,Travel Expense,X,NA,2024,Hogan
SB17,C00869016,VPSPP12,ORG,BREWERS ALLEY,NA,NA,NA,NA,NA,124 N MARKET ST,NA,FREDERICK,MD,21701,NA,3/20/24,663.86,MEALS,Meals,X,NA,2024,Hogan
SB17,C00869016,VPP130,ORG,AXCAPITAL,NA,NA,NA,NA,NA,555 METRO PLACE N,NA,DUBLIN,OH,43017,NA,4/18/24,634.05,POSTAGE,Postage,NA,NA,2024,Hogan
SB17,C00869016,VPP129,ORG,HOTEL ADAGIO,NA,NA,NA,NA,NA,550 GEARY ST,NA,SAN FRANCISCO,CA,94102,NA,4/18/24,598.89,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP128,ORG,PUBLIC STORAGE,NA,NA,NA,NA,NA,2439 SWISS AVE,NA,DALLAS,TX,75204,NA,4/3/24,579,STORAGE EXPENSE,STORAGE EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP127,ORG,RED OCTOBER PRODUCTIONS,NA,NA,NA,NA,NA,1825 K STREET NW,NA,WASHINGTON,DC,20006,NA,4/11/24,553.44,MEDIA PRODUCTION,Media Production,NA,NA,2024,Hogan
SB17,C00869016,VPP124,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/3/24,539.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP126,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/3/24,539.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP125,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/3/24,539.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP122,ORG,OTTAVIANIS TASTING ROOM,NA,NA,NA,NA,NA,25 N CENTRE ST,NA,CUMBERLAND,MD,21502,NA,4/8/24,481.34,MEALS,Meals,NA,NA,2024,Hogan
SB17,C00869016,VPP121,ORG,UNITED AIRLINES,NA,NA,NA,NA,NA,233 SOUTH WACKER DR,NA,CHICAGO,IL,60606,NA,4/1/24,449.1,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP119,ORG,UNITED AIRLINES,NA,NA,NA,NA,NA,233 SOUTH WACKER DR,NA,CHICAGO,IL,60606,NA,4/1/24,394.1,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP120,ORG,UNITED AIRLINES,NA,NA,NA,NA,NA,233 SOUTH WACKER DR,NA,CHICAGO,IL,60606,NA,4/1/24,394.1,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP118,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/3/24,383.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP116,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/3/24,383.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP117,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/3/24,383.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP115,ORG,DELTA,NA,NA,NA,NA,NA,1030 DELTA BLVD,NA,ATLANTA,GA,30354,NA,4/2/24,381.1,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP114,ORG,AMERICAN AIRLINES,NA,NA,NA,NA,NA,PO BOX 619616,NA,DFW AIRPORT,TX,75261,NA,4/2/24,360.2,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP113,ORG,MOUNTAIN STATE BREWING,NA,NA,NA,NA,NA,6690 SANG RUN RD,NA,MCHENRY,MD,21541,NA,4/5/24,339.59,MEALS,Meals,NA,NA,2024,Hogan
SB17,C00869016,VPP111,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/22/24,312.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP112,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/22/24,312.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP110,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/22/24,312.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP109,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/3/24,308.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP107,ORG,DELTA,NA,NA,NA,NA,NA,1030 DELTA BLVD,NA,ATLANTA,GA,30354,NA,4/2/24,304.1,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP108,ORG,DELTA,NA,NA,NA,NA,NA,1030 DELTA BLVD,NA,ATLANTA,GA,30354,NA,4/2/24,304.1,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP105,ORG,LAKE POINTE INN,NA,NA,NA,NA,NA,174 LAKE POINTE DR,NA,MCHENRY,MD,21541,NA,4/3/24,302.86,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP106,ORG,LAKE POINTE INN,NA,NA,NA,NA,NA,174 LAKE POINTE DR,NA,MCHENRY,MD,21541,NA,4/4/24,302.86,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP104,ORG,LAKE POINTE INN,NA,NA,NA,NA,NA,174 LAKE POINTE DR,NA,MCHENRY,MD,21541,NA,4/3/24,302.86,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP103,ORG,HOTEL ADAGIO,NA,NA,NA,NA,NA,550 GEARY ST,NA,SAN FRANCISCO,CA,94102,NA,4/18/24,302.84,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP102,ORG,HOTEL ADAGIO,NA,NA,NA,NA,NA,550 GEARY ST,NA,SAN FRANCISCO,CA,94102,NA,4/18/24,292.9,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP132,IND,NA,WEISS,DAVID,NA,NA,NA,581 PINEWOOD DR,NA,ANNAPOLIS,MD,21401,NA,4/9/24,280.32,EXPENSE REIMBURSEMENT,Expense Reimbursement,NA,NA,2024,Hogan
SB17,C00869016,VPP99,ORG,TRACTOR SUPPLY,NA,NA,NA,NA,NA,5401 VIRGINIA WAY,NA,BRENTWOOD,TN,37027,NA,4/9/24,272.36,OFFICE SUPPLIES,Office Supplies,NA,NA,2024,Hogan
SB17,C00869016,VPP101,ORG,TRACTOR SUPPLY,NA,NA,NA,NA,NA,5401 VIRGINIA WAY,NA,BRENTWOOD,TN,37027,NA,4/16/24,272.36,OFFICE SUPPLIES,Office Supplies,NA,NA,2024,Hogan
SB17,C00869016,VPP100,ORG,TRACTOR SUPPLY,NA,NA,NA,NA,NA,5401 VIRGINIA WAY,NA,BRENTWOOD,TN,37027,NA,4/12/24,272.36,OFFICE SUPPLIES,Office Supplies,NA,NA,2024,Hogan
SB17,C00869016,VPSPP3,ORG,FIRSTCLASSRIDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/2/24,267.75,TRAVEL CAR EXPENSE,Travel Services,X,NA,2024,Hogan
SB17,C00869016,VPP98,ORG,FRONTIER AIRLINES,NA,NA,NA,NA,NA,4545 AIRPORT WAY,NA,DENVER,CO,80239,NA,4/8/24,257.96,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP94,ORG,AIPAC,NA,NA,NA,NA,NA,251 H ST NW,NA,WASHINGTON,DC,20001,NA,4/1/24,250,RENTAL FEE,RENTAL FEE,NA,NA,2024,Hogan
SB17,C00869016,VPP95,IND,NA,CAVEY,CHRIS,NA,NA,NA,4705 BLACK ROCK RD,NA,HAMPSTEAD,MD,21074,NA,4/17/24,250,STRATEGY CONSULTING,Strategy Consulting,NA,NA,2024,Hogan
SB17,C00869016,VPP96,IND,NA,DICKSON,JENNY,NA,NA,NA,544 OCEAN PKWY,NA,BERLIN,MD,21811,NA,4/9/24,250,EVENT PREP,Event Production,NA,NA,2024,Hogan
SB17,C00869016,VPP97,IND,NA,DICKSON,JENNY,NA,NA,NA,544 OCEAN PKWY,NA,BERLIN,MD,21811,NA,4/24/24,250,EVENT PREP,Event Production,NA,NA,2024,Hogan
SB17,C00869016,VPP91,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/22/24,243.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP92,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/22/24,243.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP93,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/22/24,243.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP90,ORG,UBER,NA,NA,NA,NA,NA,1725 THIRD STREET,NA,SAN FRANCISCO,CA,94158,NA,4/17/24,243.44,TRAVEL CAR EXPENSE,Travel Services,NA,NA,2024,Hogan
SB17,C00869016,VPP87,ORG,RESIDENCE INN,NA,NA,NA,NA,NA,7750 WISCONSIN AVENUE,NA,BETHESDA,MD,20814,NA,4/19/24,240.76,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP89,ORG,RESIDENCE INN,NA,NA,NA,NA,NA,7750 WISCONSIN AVENUE,NA,BETHESDA,MD,20814,NA,4/19/24,240.76,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP88,ORG,RESIDENCE INN,NA,NA,NA,NA,NA,7750 WISCONSIN AVENUE,NA,BETHESDA,MD,20814,NA,4/19/24,240.76,TRAVEL ROOM EXPENSE,TRAVEL ROOM EXPENSE,NA,NA,2024,Hogan
SB17,C00869016,VPP86,ORG,AMERICAN AIRLINES,NA,NA,NA,NA,NA,PO BOX 619616,NA,DFW AIRPORT,TX,75261,NA,4/2/24,238.6,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP85,ORG,STRATEGIC PARTNERS AND MEDIA,NA,NA,NA,NA,NA,1851 A MCGLUCKIAN ST,NA,ANNAPOLIS,MD,21401,NA,4/17/24,231.99,URL PURCHASE,URL PURCHASE,NA,NA,2024,Hogan
SB17,C00869016,VDW2PP5,ORG,CITGO,NA,NA,NA,NA,NA,1293 ELDRIDGE PKWY,NA,HOUSTON,TX,77077,NA,4/5/24,220.75,TRAVEL FUEL EXPENSE,Travel Expense,X,NA,2024,Hogan
SB17,C00869016,VDW2PP3,ORG,HOME DEPOT,NA,NA,NA,NA,NA,2455 PACES FERRY RD,NA,ATLANTA,GA,30339,NA,4/8/24,214.86,SUPPLIES,SUPPLIES,X,NA,2024,Hogan
SB17,C00869016,VPP148,IND,NA,ROSS,DONALD,NA,NA,NA,1240 WASHINGTON DR,NA,ANNAPOLIS,MD,21403,NA,4/22/24,214,EXPENSE REIMBURSEMENT,Expense Reimbursement,NA,NA,2024,Hogan
SB17,C00869016,VPP84,ORG,FAIDLEY SEAFOOD,NA,NA,NA,NA,NA,19 N PACA ST,NA,BALTIMORE,MD,21201,NA,4/4/24,190.82,MEALS,Meals,NA,NA,2024,Hogan
SB17,C00869016,VPP83,ORG,FROM YOU FLOWERS,NA,NA,NA,NA,NA,483 West 37TH STREET,NA,NEW YORK,NY,10018,NA,4/22/24,181.22,EVENT SUPPLIES,Event Supplies,NA,NA,2024,Hogan
SB17,C00869016,VPP81,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/9/24,175.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP80,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/9/24,175.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP82,ORG,SOUTHWEST AIRLINES,NA,NA,NA,NA,NA,2702 LOVE FIELD DR,NA,DALLAS,TX,75235,NA,4/9/24,175.98,TRAVEL FLIGHT EXPENSE,Travel Expense,NA,NA,2024,Hogan
SB17,C00869016,VPP79,ORG,CHRIS CAVEY,NA,NA,NA,NA,NA,4705 BLACK ROCK RD,NA,HAMPSTEAD,MD,21074,NA,4/1/24,175,REIMBURSEMENT AD COST,Reimbursement,NA,NA,2024,Hogan
SB17,C00869016,VDW2PP2,ORG,SUNOCO,NA,NA,NA,NA,NA,8111 WESTCHESTER DR,NA,DALLAS,TX,75225,NA,4/3/24,175,TRAVEL FUEL EXPENSE,Travel Expense,X,NA,2024,Hogan
SB17,C00869016,VDW1PP3,ORG,WAWA,NA,NA,NA,NA,NA,260 WEST BALTIMORE PIKE,NA,WAWA,PA,19063,NA,4/8/24,175,TRAVEL FUEL EXPENSE,Travel Expense,X,NA,2024,Hogan
SB17,C00869016,VPP78,ORG,CHRIS CAVEY,NA,NA,NA,NA,NA,4705 BLACK ROCK RD,NA,HAMPSTEAD,MD,21074,NA,4/1/24,173,MILEAGE,MILEAGE,NA,NA,2024,Hogan
